"continent" "status" "order" "family" "genus" "species" "mass.grams"
"3249" "Insular" "extant" "Insectivora" "Tenrecidae" "Hemicentetes" "semispinosus" 137.8
"3250" "Insular" "extant" "Insectivora" "Tenrecidae" "Limnogale" "mergulus" 79.5
"3251" "Insular" "extant" "Insectivora" "Tenrecidae" "Limnogale" "mergulus" 77.7
"3252" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "dobsoni" 38
"3253" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "talazaci" 48
"3254" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "dryas" 40
"3255" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "longirostris" 25
"3256" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "brevicaudata" 11.3
"3257" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "cowani" 13.8
"3258" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "dobsoni" 34
"3259" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "drouhardi" 10.5
"3260" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "fotsifotsy" 7.7
"3261" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "gracilis" 23.3
"3262" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "gymnorhyncha" 18.2
"3263" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "longicaudata" 7.3
"3264" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "monticola" 13.9
"3265" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "parvula" 3.4
"3266" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "principula" 10.2
"3267" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "pusilla" 3.4
"3268" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "soricoides" 18.7
"3269" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "taiva" 12.4
"3270" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "talazaci" 37
"3271" "Insular" "extant" "Insectivora" "Tenrecidae" "Microgale" "thomasi" 22.9
"3272" "Insular" "extant" "Insectivora" "Tenrecidae" "Oryzorictes" "talpoides" 35
"3273" "Insular" "extant" "Insectivora" "Tenrecidae" "Oryzorictes" "hova" 36.5
"3274" "Insular" "extant" "Insectivora" "Tenrecidae" "Oryzorictes" "tetradactylus" 36
"3275" "Insular" "extant" "Insectivora" "Tenrecidae" "Setifer" "setosus" 294
"3276" "Insular" "extant" "Insectivora" "Tenrecidae" "Setifer" "setosus" 212.8
"3277" "Insular" "extant" "Insectivora" "Tenrecidae" "Tenrec" "ecaudatus" 868
"3278" "Insular" "extant" "Insectivora" "Tenrecidae" "Tenrec" "ecaudatus" 500
"3279" "Insular" "extant" "Lagomorpha" "Leporidae" "Lepus" "brachyurus" NA
"3280" "Insular" "extant" "Lagomorpha" "Leporidae" "Lepus" "hainanus" NA
"3281" "Insular" "extant" "Lagomorpha" "Leporidae" "Lepus" "insularis" NA
"3282" "Insular" "extant" "Lagomorpha" "Leporidae" "Lepus" "sinensis" NA
"3283" "Insular" "extant" "Lagomorpha" "Leporidae" "Lepus" "nigricollis" 2497
"3284" "Insular" "extant" "Lagomorpha" "Leporidae" "Nesolagus" "netscheri" NA
"3285" "Insular" "extant" "Lagomorpha" "Leporidae" "Pentalagus" "furnessi" NA
"3286" "Insular" "extant" "Lagomorpha" "Leporidae" "Sylvilagus" "mansuetus" NA
"3287" "Insular" "extant" "Lagomorpha" "Ochotonidae" "Ochotona" "hyperborea" NA
"3288" "Insular" "historical" "Lagomorpha" "Ochotonidae" "Prolagus" "sardus" NA
"3289" "Insular" "extant" "Monotremata" "Tachyglossidae" "Tachyglossus" "aculeatus" 1550
"3290" "Insular" "extant" "Monotremata" "Tachyglossidae" "Zaglossus" "bruijnii" 7800
"3291" "Insular" "extant" "Peramelemorphia" "Peramelidae" "Isoodon" "macrourus" 1600
"3292" "Insular" "extant" "Peramelemorphia" "Peroryctidae" "Echymipera" "kalubu" 695
"3293" "Insular" "extant" "Peramelemorphia" "Peroryctidae" "Echymipera" "davidi" 950
"3294" "Insular" "extant" "Peramelemorphia" "Peroryctidae" "Echymipera" "kalubu" 693
"3295" "Insular" "extant" "Peramelemorphia" "Peroryctidae" "Echymipera" "clara" 1236.5
"3296" "Insular" "extant" "Peramelemorphia" "Peroryctidae" "Echymipera" "echinista" 1000
"3297" "Insular" "extant" "Peramelemorphia" "Peroryctidae" "Echymipera" "kalubu" 958.5
"3298" "Insular" "extant" "Peramelemorphia" "Peroryctidae" "Echymipera" "rufescens" 1100
"3299" "Insular" "extant" "Peramelemorphia" "Peroryctidae" "Microperoryctes" "longicauda" 538
"3300" "Insular" "extant" "Peramelemorphia" "Peroryctidae" "Microperoryctes" "murina" NA
"3301" "Insular" "extant" "Peramelemorphia" "Peroryctidae" "Microperoryctes" "papuensis" 158
"3302" "Insular" "extant" "Peramelemorphia" "Peroryctidae" "Peroryctes" "broadbenti" 4800
"3303" "Insular" "extant" "Peramelemorphia" "Peroryctidae" "Peroryctes" "raffrayana" 838.5
"3304" "Insular" "extant" "Peramelemorphia" "Peroryctidae" "Rhynchomeles" "prattorum" NA
"3305" "Insular" "extant" "Perissodactyla" "Rhinocerotidae" "Dicerorhinus" "sumatrensis" 1266667
"3306" "Insular" "extinct" "Perissodactyla" "Tapiridae" "Tapirus" "indicus" 296250
"3307" "Insular" "extant" "Pholidota" "Manidae" "Manis" "crassicaudata" 13014.7
"3308" "Insular" "historical" "Primates" "Archaeolemuridae" "Archaeolemur" "edwardsi" 20000
"3309" "Insular" "historical" "Primates" "Archaeolemuridae" "Archaeolemur" "majori" 20000
"3310" "Insular" "extinct" "Primates" "Archaeolemuridae" "Hadropithecus" "stenognathus" 17000
"3311" "Insular" "extant" "Primates" "Callitrichidae" "Leontopithecus" "caissara" 572
"3312" "Insular" "extant" "Primates" "Cebidae" "Alouatta" "coibensis" NA
"3313" "Insular" "extant" "Primates" "Cercopithecidae" "Macaca" "nigra" 6400
"3314" "Insular" "extant" "Primates" "Cercopithecidae" "Macaca" "sinica" 3590
"3315" "Insular" "extant" "Primates" "Cercopithecidae" "Macaca" "fuscata" 10400
"3316" "Insular" "extant" "Primates" "Cercopithecidae" "Macaca" "maura" 7300
"3317" "Insular" "extant" "Primates" "Cercopithecidae" "Macaca" "fascicularis" 4750
"3318" "Insular" "extant" "Primates" "Cercopithecidae" "Macaca" "nemestrina" 6500
"3319" "Insular" "extant" "Primates" "Cercopithecidae" "Macaca" "cyclopis" 6000
"3320" "Insular" "extant" "Primates" "Cercopithecidae" "Macaca" "ochreata" 2600
"3321" "Insular" "extant" "Primates" "Cercopithecidae" "Macaca" "tonkeana" 9000
"3322" "Insular" "extant" "Primates" "Cercopithecidae" "Nasalis" "larvatus" 9000
"3323" "Insular" "extant" "Primates" "Cercopithecidae" "Nasalis" "concolor" 7100
"3324" "Insular" "extant" "Primates" "Cercopithecidae" "Presbytis" "melalophos" 6300
"3325" "Insular" "extant" "Primates" "Cercopithecidae" "Presbytis" "comata" 6250
"3326" "Insular" "extant" "Primates" "Cercopithecidae" "Presbytis" "potenziani" 6450
"3327" "Insular" "extant" "Primates" "Cercopithecidae" "Presbytis" "rubicunda" 6300
"3328" "Insular" "extant" "Primates" "Cercopithecidae" "Presbytis" "hosei" 6500
"3329" "Insular" "extant" "Primates" "Cercopithecidae" "Presbytis" "frontata" 6050
"3330" "Insular" "extant" "Primates" "Cercopithecidae" "Presbytis" "femoralis" 7000
"3331" "Insular" "extant" "Primates" "Cercopithecidae" "Presbytis" "thomasi" 6690
"3332" "Insular" "extant" "Primates" "Cercopithecidae" "Pygathrix" "nemaeus" 8310
"3333" "Insular" "extant" "Primates" "Cercopithecidae" "Semnopithecus" "entellus" 11009.5
"3334" "Insular" "extant" "Primates" "Cercopithecidae" "Semnopithecus" "entellus" 9080
"3335" "Insular" "extant" "Primates" "Cercopithecidae" "Trachypithecus" "auratus" NA
"3336" "Insular" "extant" "Primates" "Cercopithecidae" "Trachypithecus" "vetulus" 8830
"3337" "Insular" "extant" "Primates" "Cercopithecidae" "Trachypithecus" "johnii" 10442
"3338" "Insular" "extant" "Primates" "Cheirogaleidae" "Allocebus" "trichotis" 77.5
"3339" "Insular" "extant" "Primates" "Cheirogaleidae" "Cheirogaleus" "major" 450
"3340" "Insular" "extant" "Primates" "Cheirogaleidae" "Cheirogaleus" "major" 450
"3341" "Insular" "extant" "Primates" "Cheirogaleidae" "Cheirogaleus" "medius" 181
"3342" "Insular" "extant" "Primates" "Cheirogaleidae" "Cheirogaleus" "medius" 181
"3343" "Insular" "extant" "Primates" "Cheirogaleidae" "Microcebus" "coquereli" 308
"3344" "Insular" "extant" "Primates" "Cheirogaleidae" "Microcebus" "murinus" 69
"3345" "Insular" "extant" "Primates" "Cheirogaleidae" "Microcebus" "murinus" 69
"3346" "Insular" "extant" "Primates" "Cheirogaleidae" "Microcebus" "myoxinus" 30
"3347" "Insular" "extant" "Primates" "Cheirogaleidae" "Microcebus" "ravelobensis" 55
"3348" "Insular" "extant" "Primates" "Cheirogaleidae" "Microcebus" "rufus" 42.5
"3349" "Insular" "extant" "Primates" "Cheirogaleidae" "Mirza" "coquereli" 308
"3350" "Insular" "extant" "Primates" "Cheirogaleidae" "Phaner" "furcifer" 400
"3351" "Insular" "extant" "Primates" "Cheirogaleidae" "Phaner" "furcifer" 400
"3352" "Insular" "extant" "Primates" "Daubentoniidae" "Daubentonia" "madagascariensis" 2500
"3353" "Insular" "extant" "Primates" "Daubentoniidae" "Daubentonia" "madagascariensis" 2500
"3354" "Insular" "extinct" "Primates" "Daubentoniidae" "Daubentonia" "robusta" 10000
"3355" "Insular" "extant" "Primates" "Hominidae" "Pongo" "pygmaeus" 37000
"3356" "Insular" "extant" "Primates" "Hylobatidae" "Hylobates" "muelleri" 6000
"3357" "Insular" "extant" "Primates" "Hylobatidae" "Hylobates" "klossii" 5800
"3358" "Insular" "extant" "Primates" "Hylobatidae" "Hylobates" "concolor" 6684.5
"3359" "Insular" "extant" "Primates" "Indridae" "Avahi" "laniger" 900
"3360" "Insular" "extant" "Primates" "Indridae" "Avahi" "laniger" 900
"3361" "Insular" "extant" "Primates" "Indridae" "Avahi" "occidentalis" 800
"3362" "Insular" "extant" "Primates" "Indridae" "Indri" "indri" 8000
"3363" "Insular" "extant" "Primates" "Indridae" "Indri" "indri" 8000
"3364" "Insular" "extant" "Primates" "Indridae" "Propithecus" "verreauxi" 3480
"3365" "Insular" "extant" "Primates" "Indridae" "Propithecus" "diadema" 7500
"3366" "Insular" "extant" "Primates" "Indridae" "Propithecus" "tattersalli" 3500
"3367" "Insular" "extant" "Primates" "Lemuridae" "Eulemur" "fulvus" 3150
"3368" "Insular" "extant" "Primates" "Lemuridae" "Eulemur" "macaco" 2040
"3369" "Insular" "extant" "Primates" "Lemuridae" "Eulemur" "mongoz" 1600
"3370" "Insular" "extant" "Primates" "Lemuridae" "Eulemur" "rubriventer" 1400
"3371" "Insular" "extant" "Primates" "Lemuridae" "Eulemur" "coronatus" 1650
"3372" "Insular" "extant" "Primates" "Lemuridae" "Hapalemur" "griseus" 800
"3373" "Insular" "extant" "Primates" "Lemuridae" "Hapalemur" "griseus" 2000
"3374" "Insular" "extant" "Primates" "Lemuridae" "Hapalemur" "aureus" 1575
"3375" "Insular" "extant" "Primates" "Lemuridae" "Hapalemur" "simus" 2350
"3376" "Insular" "extant" "Primates" "Lemuridae" "Lemur" "catta" 2900
"3377" "Insular" "historical" "Primates" "Lemuridae" "Pachylemur" "isignis" 9000
"3378" "Insular" "historical" "Primates" "Lemuridae" "Pachylemur" "jullyi" 9000
"3379" "Insular" "extant" "Primates" "Lemuridae" "Varecia" "variegata" 3850
"3380" "Insular" "extant" "Primates" "Lemuridae" "Varecia" "variegata" 3850
"3381" "Insular" "extant" "Primates" "Loridae" "Loris" "tardigradus" 239.3
"3382" "Insular" "extant" "Primates" "Loridae" "Nycticebus" "coucang" 420
"3383" "Insular" "extant" "Primates" "Megaladapidae" "Lepilemur" "mustelinus" 773
"3384" "Insular" "extant" "Primates" "Megaladapidae" "Lepilemur" "mustelinus" 773
"3385" "Insular" "extant" "Primates" "Megaladapidae" "Lepilemur" "ruficaudatus" 750
"3386" "Insular" "extant" "Primates" "Megaladapidae" "Lepilemur" "leucopus" 700
"3387" "Insular" "extant" "Primates" "Megaladapidae" "Lepilemur" "dorsalis" 500
"3388" "Insular" "extant" "Primates" "Megaladapidae" "Lepilemur" "edwardsi" 700
"3389" "Insular" "extant" "Primates" "Megaladapidae" "Lepilemur" "leucopus" 600
"3390" "Insular" "extant" "Primates" "Megaladapidae" "Lepilemur" "microdon" 900
"3391" "Insular" "extant" "Primates" "Megaladapidae" "Lepilemur" "ruficaudatus" 650
"3392" "Insular" "extant" "Primates" "Megaladapidae" "Lepilemur" "septentrionalis" 750
"3393" "Insular" "historical" "Primates" "Megaladapidae" "Megaladapis" "edwardsi" 75000
"3394" "Insular" "historical" "Primates" "Megaladapidae" "Megaladapis" "grandidieri" 52500
"3395" "Insular" "historical" "Primates" "Megaladapidae" "Megaladapis" "madagascariensis" 52500
"3396" "Insular" "extinct" "Primates" "Palaeopropithecidae" "Archaeoindris" "fontoynontii" 2e+05
"3397" "Insular" "extinct" "Primates" "Palaeopropithecidae" "Babakotia" "radofilai" 15000
"3398" "Insular" "extinct" "Primates" "Palaeopropithecidae" "Mesopropithecus" "dolichobrachion" 10000
"3399" "Insular" "extinct" "Primates" "Palaeopropithecidae" "Mesopropithecus" "globiceps" 10000
"3400" "Insular" "extinct" "Primates" "Palaeopropithecidae" "Mesopropithecus" "prithecoides" 10000
"3401" "Insular" "extinct" "Primates" "Palaeopropithecidae" "Palaeopropithecus" "ingens" 47500
"3402" "Insular" "extinct" "Primates" "Palaeopropithecidae" "Palaeopropithecus" "maximus" 47500
"3403" "Insular" "extant" "Primates" "Tarsiidae" "Tarsius" "pumilus" NA
"3404" "Insular" "extant" "Primates" "Tarsiidae" "Tarsius" "syrichta" 104
"3405" "Insular" "extant" "Primates" "Tarsiidae" "Tarsius" "spectrum" 200
"3406" "Insular" "extant" "Primates" "Tarsiidae" "Tarsius" "bancanus" 110.5
"3407" "Insular" "extant" "Primates" "Tarsiidae" "Tarsius" "dianae" 107
"3408" "Insular" "extant" "Proboscidea" "Elephantidae" "Elephas" "maximus" 3305120
"3409" "Insular" "extant" "Proboscidea" "Elephantidae" "Elephas" "maximus" 2720000
"3410" "Insular" "extant" "Rodentia" "Capromyidae" "Capromys" "pilorides" 5650
"3411" "Insular" "extant" "Rodentia" "Capromyidae" "Geocapromys" "brownii" 1500
"3412" "Insular" "extant" "Rodentia" "Capromyidae" "Geocapromys" "ingrahami" 800
"3413" "Insular" "historical" "Rodentia" "Capromyidae" "Geocapromys" "thoracatus" 1500
"3414" "Insular" "extant" "Rodentia" "Capromyidae" "Hexolobodon" "phenax" NA
"3415" "Insular" "extant" "Rodentia" "Capromyidae" "Isolobodon" "montanus" NA
"3416" "Insular" "extant" "Rodentia" "Capromyidae" "Isolobodon" "portoricensis" NA
"3417" "Insular" "extant" "Rodentia" "Capromyidae" "Mesocapromys" "angelcabrerai" NA
"3418" "Insular" "extant" "Rodentia" "Capromyidae" "Mesocapromys" "auritus" NA
"3419" "Insular" "extant" "Rodentia" "Capromyidae" "Mesocapromys" "nanus" NA
"3420" "Insular" "extant" "Rodentia" "Capromyidae" "Mesocapromys" "sanfelipensis" NA
"3421" "Insular" "extant" "Rodentia" "Capromyidae" "Mysateles" "garridoi" NA
"3422" "Insular" "extant" "Rodentia" "Capromyidae" "Mysateles" "gundlachi" NA
"3423" "Insular" "extant" "Rodentia" "Capromyidae" "Mysateles" "melanurus" NA
"3424" "Insular" "extant" "Rodentia" "Capromyidae" "Mysateles" "meridionalis" NA
"3425" "Insular" "extant" "Rodentia" "Capromyidae" "Mysateles" "prehensilis" NA
"3426" "Insular" "extant" "Rodentia" "Capromyidae" "Plagiodontia" "aedium" 1267
"3427" "Insular" "historical" "Rodentia" "Capromyidae" "Plagiodontia" "araeum" NA
"3428" "Insular" "historical" "Rodentia" "Capromyidae" "Plagiodontia" "ipnaeum" NA
"3429" "Insular" "historical" "Rodentia" "Capromyidae" "Rhizoplagiodontia" "lemkei" NA
"3430" "Insular" "extant" "Rodentia" "Ctenodactylidae" "Massoutiera" "mzabi" 194
"3431" "Insular" "extant" "Rodentia" "Dasyproctidae" "Dasyprocta" "coibae" NA
"3432" "Insular" "extant" "Rodentia" "Dasyproctidae" "Dasyprocta" "ruatanica" NA
"3433" "Insular" "extant" "Rodentia" "Dipodidae" "Salpingotus" "pallidus" NA
"3434" "Insular" "extant" "Rodentia" "Dipodidae" "Sicista" "caudata" NA
"3435" "Insular" "extant" "Rodentia" "Echimyidae" "Boromys" "offella" NA
"3436" "Insular" "extant" "Rodentia" "Echimyidae" "Boromys" "torrei" NA
"3437" "Insular" "extant" "Rodentia" "Echimyidae" "Brotomys" "contractus" NA
"3438" "Insular" "extant" "Rodentia" "Echimyidae" "Brotomys" "voratus" NA
"3439" "Insular" "extant" "Rodentia" "Echimyidae" "Heteropsomys" "antillensis" NA
"3440" "Insular" "extant" "Rodentia" "Echimyidae" "Heteropsomys" "insulans" NA
"3441" "Insular" "extant" "Rodentia" "Echimyidae" "Proechimys" "trinitatis" NA
"3442" "Insular" "extinct" "Rodentia" "Echimyidae" "Puertoricomys" "corozalus" NA
"3443" "Insular" "historical" "Rodentia" "Erethizontidae" "Sphiggurus" "pallidus" NA
"3444" "Insular" "extant" "Rodentia" "Heptaxodontidae" "Amblyrhiza" "inundata" NA
"3445" "Insular" "extant" "Rodentia" "Heptaxodontidae" "Clidomys" "osborni" NA
"3446" "Insular" "extant" "Rodentia" "Heptaxodontidae" "Clidomys" "parvus" NA
"3447" "Insular" "historical" "Rodentia" "Heptaxodontidae" "Elasmodontomys" "obliquus" 13700
"3448" "Insular" "historical" "Rodentia" "Heptaxodontidae" "Quemisia" "gravis" NA
"3449" "Insular" "extant" "Rodentia" "Heteromyidae" "Dipodomys" "margaritae" NA
"3450" "Insular" "extant" "Rodentia" "Heteromyidae" "Dipodomys" "compactus" 49.3
"3451" "Insular" "extant" "Rodentia" "Hystricidae" "Hystrix" "crassispinis" NA
"3452" "Insular" "extant" "Rodentia" "Hystricidae" "Hystrix" "javanica" NA
"3453" "Insular" "extant" "Rodentia" "Hystricidae" "Hystrix" "sumatrae" NA
"3454" "Insular" "extant" "Rodentia" "Hystricidae" "Hystrix" "pumila" 2740
"3455" "Insular" "extant" "Rodentia" "Hystricidae" "Hystrix" "indica" 10221.7
"3456" "Insular" "extant" "Rodentia" "Hystricidae" "Hystrix" "brachyura" 8000
"3457" "Insular" "extant" "Rodentia" "Hystricidae" "Trichys" "fasciculata" 1750
"3458" "Insular" "extant" "Rodentia" "Muridae" "Abditomys" "latidens" NA
"3459" "Insular" "extant" "Rodentia" "Muridae" "Acomys" "nesiotes" NA
"3460" "Insular" "extant" "Rodentia" "Muridae" "Acomys" "minous" 62.5
"3461" "Insular" "extant" "Rodentia" "Muridae" "Akodon" "hershkovitzi" NA
"3462" "Insular" "extant" "Rodentia" "Muridae" "Akodon" "markhami" NA
"3463" "Insular" "extant" "Rodentia" "Muridae" "Anisomys" "imitator" 510.5
"3464" "Insular" "extant" "Rodentia" "Muridae" "Anonymomys" "mindorensis" NA
"3465" "Insular" "extant" "Rodentia" "Muridae" "Apodemus" "argenteus" NA
"3466" "Insular" "extant" "Rodentia" "Muridae" "Apodemus" "semotus" NA
"3467" "Insular" "extant" "Rodentia" "Muridae" "Apodemus" "speciosus" NA
"3468" "Insular" "extant" "Rodentia" "Muridae" "Apomys" "abrae" NA
"3469" "Insular" "extant" "Rodentia" "Muridae" "Apomys" "datae" NA
"3470" "Insular" "extant" "Rodentia" "Muridae" "Apomys" "hylocoetes" NA
"3471" "Insular" "extant" "Rodentia" "Muridae" "Apomys" "insignis" NA
"3472" "Insular" "extant" "Rodentia" "Muridae" "Apomys" "sacobianus" NA
"3473" "Insular" "extant" "Rodentia" "Muridae" "Apomys" "microdon" 35.1
"3474" "Insular" "extant" "Rodentia" "Muridae" "Apomys" "musculus" 21.2
"3475" "Insular" "extant" "Rodentia" "Muridae" "Apomys" "littoralis" 31
"3476" "Insular" "extant" "Rodentia" "Muridae" "Archboldomys" "luzonensis" 35.4
"3477" "Insular" "extant" "Rodentia" "Muridae" "Bandicota" "bengalensis" 227
"3478" "Insular" "extant" "Rodentia" "Muridae" "Bandicota" "indica" 939.9
"3479" "Insular" "extant" "Rodentia" "Muridae" "Batomys" "dentatus" NA
"3480" "Insular" "extant" "Rodentia" "Muridae" "Batomys" "granti" 177.8
"3481" "Insular" "extant" "Rodentia" "Muridae" "Batomys" "salomonseni" 187
"3482" "Insular" "extant" "Rodentia" "Muridae" "Brachytarsomys" "albicauda" 200
"3483" "Insular" "extant" "Rodentia" "Muridae" "Brachytarsomys" "villosa" 220
"3484" "Insular" "extant" "Rodentia" "Muridae" "Brachyuromys" "betsileoensis" 92.5
"3485" "Insular" "extant" "Rodentia" "Muridae" "Brachyuromys" "ramirohitra" 90
"3486" "Insular" "extant" "Rodentia" "Muridae" "Bullimus" "luzonicus" NA
"3487" "Insular" "extant" "Rodentia" "Muridae" "Bullimus" "bagobus" 432.5
"3488" "Insular" "extant" "Rodentia" "Muridae" "Bunomys" "andrewsi" NA
"3489" "Insular" "extant" "Rodentia" "Muridae" "Bunomys" "chrysocomus" NA
"3490" "Insular" "extant" "Rodentia" "Muridae" "Bunomys" "coelestis" NA
"3491" "Insular" "extant" "Rodentia" "Muridae" "Bunomys" "fratrorum" NA
"3492" "Insular" "extant" "Rodentia" "Muridae" "Bunomys" "heinrichi" NA
"3493" "Insular" "extant" "Rodentia" "Muridae" "Bunomys" "penitus" NA
"3494" "Insular" "extant" "Rodentia" "Muridae" "Bunomys" "prolatus" NA
"3495" "Insular" "extant" "Rodentia" "Muridae" "Canariomys" "tamarani" NA
"3496" "Insular" "extant" "Rodentia" "Muridae" "Carpomys" "melanurus" NA
"3497" "Insular" "extant" "Rodentia" "Muridae" "Carpomys" "phaeurus" NA
"3498" "Insular" "extant" "Rodentia" "Muridae" "Celaenomys" "silaceus" NA
"3499" "Insular" "extant" "Rodentia" "Muridae" "Chiropodomys" "calamianensis" NA
"3500" "Insular" "extant" "Rodentia" "Muridae" "Chiropodomys" "karlkoopmani" NA
"3501" "Insular" "extant" "Rodentia" "Muridae" "Chiropodomys" "major" NA
"3502" "Insular" "extant" "Rodentia" "Muridae" "Chiropodomys" "muroides" NA
"3503" "Insular" "extant" "Rodentia" "Muridae" "Chiropodomys" "pusillus" NA
"3504" "Insular" "extant" "Rodentia" "Muridae" "Chiropodomys" "gliroides" 18
